onset	duration	trial	condition
4.956	4.802	1	1
15.102	4.802	2	2
25.615	4.802	3	2
36.617	4.802	4	1
46.753	4.802	5	2
57.235	4.802	6	1
66.855	4.802	7	2
76.832	4.802	8	1
87.674	4.802	9	1
97.186	4.802	10	2
119.524	4.802	11	1
129.435	4.802	12	2
139.75	4.802	13	2
150.111	4.802	14	1
160.197	4.802	15	2
170.936	4.802	16	1
180.392	4.802	17	2
190.661	4.802	18	1
201.552	4.802	19	1
212.08	4.802	20	2
234.587	4.802	21	2
244.252	4.802	22	1
254.505	4.802	23	2
265.143	4.802	24	2
274.98	4.802	25	1
285.41	4.802	26	1
295.498	4.802	27	2
305.983	4.802	28	1
316.435	4.802	29	2
326.364	4.802	30	1
348.04	4.802	31	2
358.647	4.802	32	1
368.5	4.802	33	2
378.103	4.802	34	2
388.765	4.803	35	1
399.395	4.802	36	1
409.464	4.802	37	2
419.486	4.802	38	1
430.215	4.802	39	2
440.343	4.802	40	1
462.367	4.802	41	1
472.57	4.802	42	2
482.223	4.802	43	1
492.411	4.802	44	1
502.203	4.802	45	2
511.787	4.802	46	1
522.294	4.802	47	2
532.518	4.802	48	1
542.602	4.802	49	2
552.543	4.802	50	2
574.944	4.802	51	1
584.571	4.802	52	2
595.214	4.802	53	1
605.68	4.802	54	1
616.065	4.802	55	2
626.833	4.802	56	1
636.403	4.802	57	2
646.628	4.802	58	1
657.092	4.802	59	2
667.53	4.802	60	2
689.802	4.802	61	2
699.446	4.802	62	1
710.081	4.802	63	1
720.123	4.802	64	1
730.865	4.802	65	2
741.262	4.802	66	1
752.176	4.803	67	2
762.746	4.803	68	2
773.067	4.802	69	1
783.781	4.802	70	2
806.321	4.802	71	2
815.862	4.802	72	1
825.982	4.802	73	1
836.324	4.802	74	1
846.044	4.802	75	2
856.8	4.802	76	1
867.491	4.802	77	2
877.922	4.802	78	2
888.203	4.802	79	1
898.948	4.802	80	2
921.023	4.802	81	2
931.776	4.802	82	2
941.632	4.802	83	1
951.575	4.802	84	2
962.012	4.802	85	1
971.643	4.802	86	2
981.91	4.802	87	1
991.989	4.802	88	1
1002.008	4.803	89	1
1012.094	4.802	90	2
1033.948	4.802	91	2
1044.199	4.802	92	2
1053.852	4.802	93	1
1063.28	4.802	94	2
1073.162	4.802	95	1
1083.819	4.802	96	2
1094.031	4.802	97	1
1104.077	4.802	98	1
1114.05	4.802	99	1
1124.696	4.802	100	2
