onset	duration	trial	condition
4.795	4.802	1	1
15.359	4.802	2	2
25.183	4.802	3	2
35.435	4.803	4	1
45.25	4.802	5	2
55.995	4.802	6	1
65.896	4.802	7	2
75.445	4.802	8	1
85.734	4.802	9	1
95.937	4.802	10	2
118.581	4.802	11	1
128.764	4.802	12	2
138.863	4.802	13	2
149.027	4.802	14	1
158.89	4.802	15	2
169.146	4.802	16	1
179.495	4.802	17	2
189.483	4.802	18	1
200.058	4.802	19	1
210.331	4.802	20	2
232.361	4.802	21	2
243.114	4.802	22	1
252.787	4.802	23	2
263.452	4.802	24	2
273.682	4.802	25	1
283.368	4.802	26	1
293.324	4.802	27	2
303.364	4.802	28	1
313.906	4.802	29	2
324.23	4.802	30	1
346.357	4.802	31	2
356.549	4.802	32	1
366.897	4.802	33	2
377.073	4.802	34	2
387.053	4.802	35	1
397.06	4.802	36	1
406.909	4.802	37	2
416.984	4.802	38	1
427.041	4.802	39	2
437.051	4.802	40	1
459.643	4.802	41	1
469.435	4.802	42	2
479.856	4.802	43	1
489.466	4.803	44	1
499.472	4.802	45	2
509.69	4.802	46	1
519.835	4.802	47	2
530.246	4.802	48	1
539.955	4.802	49	2
550.011	4.801	50	2
572.028	4.802	51	1
582.221	4.802	52	2
592.7	4.802	53	1
603.114	4.802	54	1
613.118	4.803	55	2
623.594	4.802	56	1
633.534	4.802	57	2
643.765	4.802	58	1
653.345	4.802	59	2
663.787	4.802	60	2
686.696	4.802	61	2
697.396	4.802	62	1
707.599	4.802	63	1
717.992	4.802	64	1
727.976	4.802	65	2
738.498	4.802	66	1
748.074	4.802	67	2
758.046	4.802	68	2
767.486	4.802	69	1
777.733	4.802	70	2
800.07	4.802	71	2
809.445	4.802	72	1
819.57	4.802	73	1
828.967	4.802	74	1
839.086	4.802	75	2
849.226	4.802	76	1
859.826	4.802	77	2
869.302	4.802	78	2
879.802	4.802	79	1
890.363	4.802	80	2
912.631	4.802	81	2
922.485	4.802	82	2
932.776	4.802	83	1
942.627	4.802	84	2
952.586	4.802	85	1
962.348	4.802	86	2
972.829	4.802	87	1
982.542	4.802	88	1
992.323	4.802	89	1
1002.998	4.802	90	2
1025.558	4.802	91	2
1036.129	4.802	92	2
1046.375	4.802	93	1
1056.755	4.802	94	2
1066.431	4.802	95	1
1076.495	4.802	96	2
1086.505	4.802	97	1
1097.041	4.802	98	1
1107.639	4.802	99	1
1117.081	4.802	100	2
