onset	duration	trial	condition
5.677	4.802	1	1
16.04	4.802	2	2
26.527	4.802	3	2
36.624	4.802	4	1
47.066	4.803	5	2
57.038	4.802	6	1
66.686	4.802	7	2
77.01	4.802	8	1
86.758	4.802	9	1
96.902	4.803	10	2
118.394	4.802	11	1
128.502	4.802	12	2
138.831	4.802	13	2
148.876	4.802	14	1
159.234	4.802	15	2
169.081	4.802	16	1
179.292	4.802	17	2
189.611	4.802	18	1
199.083	4.802	19	1
209.085	4.802	20	2
230.929	4.802	21	2
240.861	4.802	22	1
250.464	4.802	23	2
260.239	4.802	24	2
270.093	4.802	25	1
280.709	4.802	26	1
290.754	4.802	27	2
300.886	4.802	28	1
311.131	4.802	29	2
321.453	4.802	30	1
343.593	4.802	31	2
353.319	4.802	32	1
363.467	4.802	33	2
373.613	4.802	34	2
383.779	4.802	35	1
394.303	4.802	36	1
404.233	4.802	37	2
414.405	4.802	38	1
424.957	4.802	39	2
435.03	4.802	40	1
457.241	4.802	41	1
468.135	4.802	42	2
477.932	4.802	43	1
488.122	4.802	44	1
498.37	4.802	45	2
508.53	4.802	46	1
518.568	4.802	47	2
529.379	4.802	48	1
539.308	4.802	49	2
549.165	4.802	50	2
571.177	4.802	51	1
581.691	4.802	52	2
592.057	4.802	53	1
602.769	4.802	54	1
612.138	4.802	55	2
622.553	4.802	56	1
632.191	4.802	57	2
643.147	4.802	58	1
654.02	4.802	59	2
663.953	4.803	60	2
686.743	4.802	61	2
696.446	4.802	62	1
707.352	4.802	63	1
717.228	4.802	64	1
727.146	4.802	65	2
737.037	4.802	66	1
747.675	4.802	67	2
757.321	4.802	68	2
767.567	4.802	69	1
777.258	4.802	70	2
799.268	4.802	71	2
808.804	4.802	72	1
819.49	4.802	73	1
830.013	4.802	74	1
839.708	4.802	75	2
850.296	4.802	76	1
860.048	4.802	77	2
869.992	4.803	78	2
880.203	4.802	79	1
889.702	4.802	80	2
911.719	4.802	81	2
921.995	4.802	82	2
932.531	4.802	83	1
942.438	4.802	84	2
952.426	4.802	85	1
961.879	4.802	86	2
972.26	4.802	87	1
982.76	4.802	88	1
992.255	4.802	89	1
1002.495	4.802	90	2
1024.578	4.802	91	2
1034.968	4.802	92	2
1044.298	4.802	93	1
1054.969	4.802	94	2
1064.477	4.802	95	1
1074.025	4.802	96	2
1083.791	4.802	97	1
1093.989	4.802	98	1
1103.446	4.802	99	1
1114.192	4.802	100	2
