onset	duration	trial	condition
5.459	4.802	1	1
15.983	4.802	2	2
25.63	4.802	3	2
35.639	4.802	4	1
46.043	4.802	5	2
56.005	4.802	6	1
66.205	4.802	7	2
76.751	4.802	8	1
87.421	4.802	9	1
97.839	4.802	10	2
119.447	4.802	11	1
129.556	4.802	12	2
138.966	4.802	13	2
149.243	4.802	14	1
160.215	4.802	15	2
170.87	4.802	16	1
181.189	4.802	17	2
191.151	4.802	18	1
201.374	4.802	19	1
211.459	4.802	20	2
233.521	4.802	21	2
243.341	4.802	22	1
253.705	4.802	23	2
263.799	4.802	24	2
273.995	4.802	25	1
284.609	4.803	26	1
294.142	4.802	27	2
304.692	4.802	28	1
315.135	4.802	29	2
325.688	4.802	30	1
347.785	4.802	31	2
357.992	4.802	32	1
368.29	4.802	33	2
378.401	4.802	34	2
388.339	4.802	35	1
398.485	4.802	36	1
408.348	4.802	37	2
417.999	4.802	38	1
428.547	4.802	39	2
439.175	4.802	40	1
460.854	4.802	41	1
471.635	4.802	42	2
481.385	4.802	43	1
491.776	4.802	44	1
501.159	4.802	45	2
510.872	4.802	46	1
521.165	4.801	47	2
531.177	4.802	48	1
541.677	4.802	49	2
551.709	4.802	50	2
573.913	4.802	51	1
584.143	4.802	52	2
593.953	4.802	53	1
603.855	4.802	54	1
614.04	4.802	55	2
624.121	4.802	56	1
634.229	4.802	57	2
643.607	4.802	58	1
654.06	4.802	59	2
664.911	4.802	60	2
687.515	4.802	61	2
697.551	4.802	62	1
707.35	4.802	63	1
716.895	4.802	64	1
726.865	4.802	65	2
736.862	4.802	66	1
747.18	4.802	67	2
757.777	4.802	68	2
768.278	4.802	69	1
778.583	4.802	70	2
801.382	4.802	71	2
811.417	4.802	72	1
821.725	4.802	73	1
831.531	4.802	74	1
840.862	4.802	75	2
851.45	4.802	76	1
862.14	4.802	77	2
872.994	4.802	78	2
882.399	4.802	79	1
892.703	4.803	80	2
914.313	4.802	81	2
924.986	4.802	82	2
935.275	4.802	83	1
944.83	4.802	84	2
954.802	4.802	85	1
965.467	4.802	86	2
974.766	4.802	87	1
985.135	4.802	88	1
995.629	4.802	89	1
1005.312	4.802	90	2
1027.616	4.802	91	2
1037.974	4.802	92	2
1048.613	4.802	93	1
1058.081	4.802	94	2
1068.004	4.802	95	1
1077.845	4.802	96	2
1087.799	4.802	97	1
1097.082	4.802	98	1
1106.633	4.802	99	1
1116.682	4.802	100	2
